class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-root,stem-surface,stem-color,veil-type,veil-color,has-ring,ring-type,spore-print-color,habitat,season
e,6.31,x,,w,f,e,,w,6.1,11.96,b,,y,u,y,t,g,,d,a
e,5.76,x,,w,f,e,,w,6.04,12.42,b,,y,u,w,t,g,,d,a
e,6.97,x,,y,f,e,,w,5.35,10.85,b,,w,u,w,t,g,,d,a
e,8.44,x,,y,f,e,,w,6.16,12.07,b,,y,u,w,t,g,,d,u
e,6.38,x,,y,f,e,,w,6.4,12.72,b,,w,u,y,t,g,,d,a
e,7.26,x,,y,f,e,,w,6.25,13.59,b,,y,u,w,t,g,,d,a
e,6.53,x,,y,f,e,,w,6.93,14.1,b,,w,u,w,t,g,,d,u
e,5.74,x,,w,f,e,,w,5.51,12.55,b,,y,u,w,t,g,,d,u
e,6.09,x,,y,f,e,,w,6.02,12.29,b,,y,u,w,t,g,,d,u
e,7.07,x,,w,f,e,,w,5.73,12.4,b,,y,u,w,t,g,,d,a
e,5.72,x,,w,f,e,,w,5.95,10.94,b,,w,u,y,t,g,,d,a
e,6.1,x,,y,f,e,,w,6.55,13.03,b,,y,u,y,t,g,,d,a
e,6.12,x,,w,f,e,,w,6.01,13.78,b,,y,u,w,t,g,,d,u
e,6.13,x,,y,f,e,,w,5.83,11.34,b,,w,u,y,t,g,,d,u
e,7.51,x,,w,f,e,,w,6.07,12.57,b,,y,u,y,t,g,,d,u
e,4.2,x,,y,f,e,,w,5.54,10.95,b,,w,u,y,t,g,,d,a
e,6.23,x,,y,f,e,,w,5.59,11.48,b,,w,u,y,t,g,,d,u
e,7.48,x,,w,f,e,,w,6.16,13.29,b,,y,u,w,t,g,,d,u
e,5.89,x,,y,f,e,,w,5.55,11.84,b,,w,u,w,t,g,,d,u
e,6.6,x,,y,f,e,,w,5.92,12.8,b,,y,u,y,t,g,,d,u
e,6.87,x,,w,f,e,,w,5.37,11.76,b,,y,u,y,t,g,,d,a
e,6.18,x,,y,f,e,,w,5.73,12.67,b,,w,u,w,t,g,,d,u
e,5.69,x,,y,f,e,,w,5.94,12.17,b,,y,u,w,t,g,,d,u
e,6.76,x,,y,f,e,,w,5.9,12.18,b,,w,u,w,t,g,,d,a
e,6.62,x,,y,f,e,,w,5.8,12.88,b,,w,u,y,t,g,,d,u
e,5.35,x,,y,f,e,,w,6.19,12.42,b,,w,u,y,t,g,,d,a
e,7.5,x,,y,f,e,,w,5.88,11.88,b,,w,u,w,t,g,,d,a
e,7.19,x,,y,f,e,,w,6.14,12.04,b,,w,u,w,t,g,,d,a
e,6.18,x,,w,f,e,,w,5.92,12.31,b,,w,u,y,t,g,,d,u
e,7.04,x,,w,f,e,,w,6.09,12.46,b,,y,u,y,t,g,,d,u
e,6.37,x,,w,f,e,,w,6.34,12.0,b,,y,u,y,t,g,,d,a
e,5.84,x,,y,f,e,,w,5.93,12.79,b,,w,u,y,t,g,,d,a
e,6.68,x,,y,f,e,,w,5.8,11.94,b,,w,u,w,t,g,,d,a
e,7.42,x,,y,f,e,,w,6.46,12.97,b,,y,u,w,t,g,,d,u
e,5.35,x,,w,f,e,,w,6.03,11.85,b,,y,u,w,t,g,,d,u
e,6.71,x,,w,f,e,,w,6.27,12.65,b,,w,u,w,t,g,,d,u
e,6.89,x,,y,f,e,,w,6.0,13.15,b,,y,u,y,t,g,,d,u
e,5.79,x,,w,f,e,,w,5.98,12.33,b,,w,u,w,t,g,,d,u
e,7.04,x,,y,f,e,,w,6.34,13.06,b,,w,u,w,t,g,,d,u
e,6.28,x,,w,f,e,,w,5.82,11.62,b,,w,u,y,t,g,,d,a
e,9.32,x,,y,f,e,,w,5.8,13.02,b,,w,u,y,t,g,,d,a
e,6.23,x,,w,f,e,,w,6.05,12.0,b,,w,u,y,t,g,,d,a
e,5.3,x,,y,f,e,,w,5.63,11.91,b,,y,u,w,t,g,,d,a
e,7.61,x,,w,f,e,,w,6.62,13.12,b,,w,u,y,t,g,,d,u
e,6.49,x,,y,f,e,,w,5.78,12.7,b,,y,u,y,t,g,,d,u
e,6.55,x,,w,f,e,,w,5.66,12.24,b,,w,u,w,t,g,,d,u
e,7.76,x,,w,f,e,,w,6.79,12.83,b,,y,u,w,t,g,,d,u
e,7.03,x,,w,f,e,,w,6.28,13.18,b,,w,u,y,t,g,,d,u
e,6.56,x,,y,f,e,,w,6.18,12.8,b,,w,u,w,t,g,,d,a
e,6.87,x,,w,f,e,,w,6.14,12.66,b,,y,u,w,t,g,,d,u
e,6.08,x,,w,f,e,,w,6.54,13.77,b,,w,u,w,t,g,,d,a
e,7.17,x,,y,f,e,,w,6.12,12.02,b,,w,u,w,t,g,,d,a
e,5.69,x,,w,f,e,,w,5.97,12.61,b,,y,u,w,t,g,,d,u
e,6.42,x,,y,f,e,,w,5.42,12.77,b,,w,u,w,t,g,,d,a
e,7.66,x,,y,f,e,,w,6.56,13.36,b,,y,u,w,t,g,,d,a
e,6.74,x,,y,f,e,,w,5.92,12.17,b,,w,u,w,t,g,,d,a
e,5.37,x,,w,f,e,,w,5.99,12.53,b,,y,u,y,t,g,,d,a
e,6.1,x,,y,f,e,,w,5.36,11.51,b,,w,u,y,t,g,,d,u
e,6.84,x,,w,f,e,,w,6.05,12.14,b,,y,u,y,t,g,,d,u
e,6.82,x,,w,f,e,,w,5.86,12.68,b,,w,u,w,t,g,,d,a
e,5.98,x,,w,f,e,,w,6.44,13.36,b,,y,u,w,t,g,,d,a
e,6.1,x,,w,f,e,,w,6.23,13.38,b,,y,u,y,t,g,,d,u
e,5.83,x,,y,f,e,,w,5.69,12.22,b,,w,u,w,t,g,,d,u
e,7.08,x,,w,f,e,,w,5.88,12.65,b,,w,u,y,t,g,,d,u
e,6.35,x,,y,f,e,,w,6.04,11.56,b,,w,u,w,t,g,,d,u
e,6.14,x,,w,f,e,,w,6.37,12.46,b,,y,u,y,t,g,,d,u
e,6.95,x,,w,f,e,,w,5.98,12.47,b,,w,u,w,t,g,,d,a
e,6.46,x,,y,f,e,,w,6.12,13.25,b,,w,u,y,t,g,,d,u
e,6.8,x,,y,f,e,,w,6.01,11.84,b,,w,u,y,t,g,,d,a
e,5.83,x,,w,f,e,,w,5.98,11.35,b,,y,u,y,t,g,,d,u
e,6.8,x,,y,f,e,,w,5.81,12.41,b,,w,u,w,t,g,,d,u
e,7.24,x,,y,f,e,,w,5.59,12.82,b,,y,u,y,t,g,,d,u
e,6.52,x,,w,f,e,,w,5.84,12.19,b,,y,u,w,t,g,,d,u
e,7.22,x,,w,f,e,,w,6.26,13.35,b,,w,u,w,t,g,,d,u
e,6.87,x,,w,f,e,,w,5.99,12.91,b,,y,u,w,t,g,,d,a
e,6.04,x,,w,f,e,,w,6.02,12.82,b,,w,u,w,t,g,,d,a
e,7.0,x,,w,f,e,,w,5.4,12.17,b,,w,u,w,t,g,,d,a
e,6.64,x,,w,f,e,,w,5.95,12.15,b,,w,u,y,t,g,,d,a
e,6.77,x,,w,f,e,,w,6.21,13.75,b,,y,u,y,t,g,,d,u
e,7.49,x,,y,f,e,,w,6.08,13.1,b,,w,u,y,t,g,,d,u
e,7.5,x,,y,f,e,,w,6.28,13.46,b,,y,u,y,t,g,,d,u
e,7.05,x,,y,f,e,,w,6.08,12.92,b,,w,u,y,t,g,,d,u
e,6.71,x,,y,f,e,,w,6.53,13.77,b,,w,u,y,t,g,,d,a
e,5.88,x,,w,f,e,,w,5.68,11.76,b,,w,u,w,t,g,,d,u
e,5.78,x,,y,f,e,,w,6.15,12.78,b,,y,u,w,t,g,,d,a
e,6.81,x,,y,f,e,,w,6.04,12.69,b,,w,u,w,t,g,,d,a
e,7.17,x,,y,f,e,,w,6.19,12.44,b,,w,u,y,t,g,,d,u
e,6.27,x,,w,f,e,,w,6.09,12.45,b,,y,u,w,t,g,,d,u
e,5.81,x,,y,f,e,,w,5.94,13.05,b,,y,u,w,t,g,,d,u
e,6.6,x,,y,f,e,,w,6.26,11.73,b,,y,u,w,t,g,,d,a
e,6.6,x,,y,f,e,,w,5.82,12.42,b,,y,u,w,t,g,,d,u
e,6.3,x,,y,f,e,,w,5.63,11.88,b,,y,u,y,t,g,,d,u
e,5.77,x,,w,f,e,,w,5.54,12.0,b,,y,u,w,t,g,,d,u
e,5.96,x,,y,f,e,,w,5.54,11.2,b,,y,u,w,t,g,,d,a
e,7.73,x,,w,f,e,,w,5.84,11.96,b,,w,u,w,t,g,,d,u
e,6.49,x,,y,f,e,,w,6.07,12.96,b,,y,u,w,t,g,,d,u
e,5.96,x,,y,f,e,,w,5.82,11.64,b,,y,u,y,t,g,,d,a
e,7.17,x,,y,f,e,,w,6.82,13.87,b,,y,u,y,t,g,,d,u
e,7.5,x,,y,f,e,,w,6.61,13.28,b,,w,u,y,t,g,,d,u
e,6.64,x,,w,f,e,,w,5.87,11.62,b,,w,u,w,t,g,,d,u
e,5.77,x,,w,f,e,,w,5.78,12.79,b,,y,u,y,t,g,,d,u
e,6.62,x,,y,f,e,,w,6.33,12.82,b,,y,u,w,t,g,,d,a
e,6.38,x,,y,f,e,,w,6.31,13.38,b,,y,u,y,t,g,,d,a
e,6.63,x,,w,f,e,,w,6.04,12.1,b,,w,u,w,t,g,,d,a
e,5.4,x,,y,f,e,,w,5.95,13.26,b,,y,u,w,t,g,,d,a
e,7.18,x,,y,f,e,,w,5.69,12.27,b,,w,u,w,t,g,,d,u
e,7.2,x,,y,f,e,,w,6.05,12.93,b,,w,u,w,t,g,,d,u
e,6.24,x,,y,f,e,,w,6.1,12.05,b,,w,u,w,t,g,,d,u
e,5.68,x,,y,f,e,,w,6.2,12.25,b,,w,u,y,t,g,,d,u
e,5.93,x,,w,f,e,,w,5.48,11.01,b,,y,u,w,t,g,,d,a
e,5.0,x,,y,f,e,,w,5.63,11.89,b,,y,u,w,t,g,,d,u
e,6.79,x,,w,f,e,,w,6.35,13.25,b,,y,u,w,t,g,,d,u
e,7.82,x,,y,f,e,,w,5.88,12.57,b,,w,u,y,t,g,,d,a
e,4.94,x,,y,f,e,,w,5.15,10.94,b,,w,u,y,t,g,,d,u
e,6.95,x,,w,f,e,,w,5.87,12.42,b,,y,u,y,t,g,,d,a
e,6.8,x,,y,f,e,,w,6.02,12.83,b,,w,u,y,t,g,,d,a
e,7.9,x,,w,f,e,,w,5.96,12.67,b,,y,u,y,t,g,,d,a
e,6.81,x,,w,f,e,,w,6.08,12.81,b,,y,u,y,t,g,,d,u
e,6.62,x,,y,f,e,,w,5.55,11.52,b,,y,u,y,t,g,,d,u
e,6.56,x,,y,f,e,,w,6.04,11.29,b,,w,u,w,t,g,,d,u
e,6.82,x,,y,f,e,,w,5.9,13.3,b,,w,u,y,t,g,,d,u
e,5.72,x,,w,f,e,,w,5.75,12.06,b,,y,u,y,t,g,,d,a
e,5.18,x,,w,f,e,,w,5.5,11.19,b,,y,u,y,t,g,,d,a
e,6.51,x,,y,f,e,,w,6.09,12.53,b,,w,u,y,t,g,,d,u
e,6.02,x,,w,f,e,,w,5.95,12.31,b,,y,u,y,t,g,,d,u
e,5.47,x,,y,f,e,,w,5.58,11.07,b,,w,u,w,t,g,,d,u
e,7.36,x,,w,f,e,,w,6.47,12.94,b,,w,u,y,t,g,,d,u
e,6.0,x,,w,f,e,,w,6.09,12.61,b,,y,u,w,t,g,,d,u
e,6.26,x,,y,f,e,,w,5.76,11.97,b,,y,u,y,t,g,,d,u
e,6.92,x,,y,f,e,,w,6.51,13.79,b,,y,u,y,t,g,,d,u
e,6.7,x,,y,f,e,,w,5.98,11.75,b,,w,u,y,t,g,,d,u
e,6.83,x,,w,f,e,,w,6.07,13.03,b,,y,u,w,t,g,,d,a
e,7.47,x,,y,f,e,,w,6.1,13.05,b,,y,u,y,t,g,,d,u
e,7.54,x,,y,f,e,,w,5.92,12.3,b,,y,u,w,t,g,,d,u
e,6.8,x,,y,f,e,,w,5.7,12.87,b,,y,u,w,t,g,,d,u
e,7.46,x,,y,f,e,,w,6.21,13.5,b,,y,u,y,t,g,,d,u
e,6.53,x,,y,f,e,,w,5.51,12.07,b,,y,u,y,t,g,,d,u
e,6.55,x,,y,f,e,,w,5.97,11.89,b,,w,u,w,t,g,,d,a
e,5.8,x,,y,f,e,,w,5.52,12.17,b,,w,u,y,t,g,,d,u
e,6.57,x,,y,f,e,,w,6.35,13.09,b,,y,u,w,t,g,,d,a
e,7.33,x,,y,f,e,,w,5.89,12.64,b,,w,u,w,t,g,,d,u
e,7.22,x,,w,f,e,,w,6.17,12.43,b,,w,u,w,t,g,,d,u
e,6.81,x,,y,f,e,,w,5.69,12.54,b,,y,u,w,t,g,,d,u
p,7.45,b,t,w,f,e,c,w,12.35,11.3,,y,w,u,w,t,l,,d,u
p,8.15,b,t,w,f,e,c,w,13.8,13.26,,y,w,u,w,t,l,,d,a
p,6.93,b,t,w,f,e,c,w,12.91,12.3,,y,w,u,w,t,l,,d,a
p,8.64,b,t,w,f,e,c,w,13.26,13.29,,y,w,u,w,t,l,,d,u
p,8.21,b,t,w,f,e,c,w,12.3,13.53,,y,w,u,w,t,e,,d,a
p,7.15,b,t,w,f,e,c,w,11.97,11.75,,y,w,u,w,t,l,,d,a
p,7.75,b,t,w,f,e,c,w,12.75,13.52,,y,w,u,w,t,l,,d,a
p,6.33,b,t,w,f,e,c,w,13.0,12.44,,y,w,u,w,t,e,,d,a
p,7.91,b,t,w,f,e,c,w,12.86,12.84,,y,w,u,w,t,e,,d,u
p,7.9,b,t,w,f,e,c,w,12.6,12.73,,y,w,u,w,t,e,,d,a
p,8.13,b,t,w,f,e,c,w,13.27,13.25,,y,w,u,w,t,l,,d,u
p,6.05,b,t,w,f,e,c,w,12.78,12.15,,y,w,u,w,t,l,,d,u
p,7.88,b,t,w,f,e,c,w,12.58,13.23,,y,w,u,w,t,l,,d,u
p,6.21,b,t,w,f,e,c,w,12.01,12.66,,y,w,u,w,t,e,,d,u
p,7.09,b,t,w,f,e,c,w,13.04,12.13,,y,w,u,w,t,l,,d,a
p,6.87,b,t,w,f,e,c,w,12.86,11.8,,y,w,u,w,t,l,,d,u
p,7.91,b,t,w,f,e,c,w,12.02,12.57,,y,w,u,w,t,l,,d,u
p,8.43,b,t,w,f,e,c,w,12.29,12.76,,y,w,u,w,t,l,,d,a
p,7.94,b,t,w,f,e,c,w,12.53,12.18,,y,w,u,w,t,l,,d,a
p,8.21,b,t,w,f,e,c,w,11.15,12.68,,y,w,u,w,t,e,,d,a
p,8.35,b,t,w,f,e,c,w,13.56,14.15,,y,w,u,w,t,l,,d,a
p,7.34,b,t,w,f,e,c,w,11.9,12.32,,y,w,u,w,t,e,,d,a
p,6.77,b,t,w,f,e,c,w,13.0,12.34,,y,w,u,w,t,l,,d,u
p,7.61,b,t,w,f,e,c,w,13.19,12.35,,y,w,u,w,t,e,,d,a
p,8.18,b,t,w,f,e,c,w,12.08,12.12,,y,w,u,w,t,e,,d,u
p,9.15,b,t,w,f,e,c,w,13.03,12.85,,y,w,u,w,t,l,,d,u
p,7.93,b,t,w,f,e,c,w,13.04,13.12,,y,w,u,w,t,l,,d,a
p,6.06,b,t,w,f,e,c,w,12.0,11.59,,y,w,u,w,t,e,,d,a
p,6.68,b,t,w,f,e,c,w,12.87,11.73,,y,w,u,w,t,e,,d,u
p,6.36,b,t,w,f,e,c,w,12.89,13.08,,y,w,u,w,t,e,,d,a
p,9.7,b,t,w,f,e,c,w,13.54,14.63,,y,w,u,w,t,l,,d,a
p,7.94,b,t,w,f,e,c,w,11.25,11.92,,y,w,u,w,t,e,,d,u
p,6.5,b,t,w,f,e,c,w,12.73,12.07,,y,w,u,w,t,e,,d,a
p,7.74,b,t,w,f,e,c,w,13.49,12.11,,y,w,u,w,t,e,,d,u
p,7.99,b,t,w,f,e,c,w,12.25,12.64,,y,w,u,w,t,l,,d,u
p,7.27,b,t,w,f,e,c,w,12.62,12.08,,y,w,u,w,t,l,,d,a
p,7.28,b,t,w,f,e,c,w,12.39,11.68,,y,w,u,w,t,e,,d,a
p,7.8,b,t,w,f,e,c,w,12.3,12.75,,y,w,u,w,t,e,,d,a
p,7.67,b,t,w,f,e,c,w,11.79,11.9,,y,w,u,w,t,l,,d,u
p,8.74,b,t,w,f,e,c,w,11.94,12.79,,y,w,u,w,t,l,,d,a
p,7.25,b,t,w,f,e,c,w,12.52,12.63,,y,w,u,w,t,e,,d,u
p,7.72,b,t,w,f,e,c,w,12.32,12.46,,y,w,u,w,t,e,,d,a
p,7.64,b,t,w,f,e,c,w,13.04,12.23,,y,w,u,w,t,l,,d,a
p,7.39,b,t,w,f,e,c,w,12.03,12.18,,y,w,u,w,t,l,,d,u
p,6.76,b,t,w,f,e,c,w,11.25,11.66,,y,w,u,w,t,e,,d,a
p,7.99,b,t,w,f,e,c,w,12.47,12.03,,y,w,u,w,t,e,,d,u
p,8.21,b,t,w,f,e,c,w,12.61,12.63,,y,w,u,w,t,l,,d,a
p,7.02,b,t,w,f,e,c,w,12.42,11.98,,y,w,u,w,t,l,,d,u
p,6.7,b,t,w,f,e,c,w,11.45,11.49,,y,w,u,w,t,l,,d,a
p,7.74,b,t,w,f,e,c,w,12.42,12.24,,y,w,u,w,t,e,,d,a
p,8.05,b,t,w,f,e,c,w,13.64,13.64,,y,w,u,w,t,l,,d,a
p,6.47,b,t,w,f,e,c,w,11.29,11.91,,y,w,u,w,t,l,,d,a
p,7.89,b,t,w,f,e,c,w,13.26,11.87,,y,w,u,w,t,e,,d,a
p,8.82,b,t,w,f,e,c,w,12.32,11.83,,y,w,u,w,t,e,,d,u
p,9.26,b,t,w,f,e,c,w,12.32,12.66,,y,w,u,w,t,e,,d,a
p,7.16,b,t,w,f,e,c,w,11.91,11.96,,y,w,u,w,t,l,,d,a
p,7.67,b,t,w,f,e,c,w,12.9,13.03,,y,w,u,w,t,l,,d,u
p,7.21,b,t,w,f,e,c,w,11.67,11.56,,y,w,u,w,t,e,,d,u
p,6.94,b,t,w,f,e,c,w,12.09,11.22,,y,w,u,w,t,e,,d,u
p,8.03,b,t,w,f,e,c,w,11.34,11.78,,y,w,u,w,t,l,,d,u
p,8.32,b,t,w,f,e,c,w,13.91,14.04,,y,w,u,w,t,l,,d,a
p,7.0,b,t,w,f,e,c,w,10.99,11.71,,y,w,u,w,t,e,,d,a
p,8.18,b,t,w,f,e,c,w,12.42,12.46,,y,w,u,w,t,l,,d,u
p,7.99,b,t,w,f,e,c,w,13.7,13.13,,y,w,u,w,t,l,,d,u
p,7.32,b,t,w,f,e,c,w,11.76,12.83,,y,w,u,w,t,e,,d,u
p,7.86,b,t,w,f,e,c,w,12.38,13.28,,y,w,u,w,t,l,,d,u
p,7.16,b,t,w,f,e,c,w,11.21,11.06,,y,w,u,w,t,e,,d,u
p,7.21,b,t,w,f,e,c,w,13.46,13.24,,y,w,u,w,t,e,,d,a
p,7.63,b,t,w,f,e,c,w,12.54,12.99,,y,w,u,w,t,e,,d,a
p,6.72,b,t,w,f,e,c,w,10.68,10.74,,y,w,u,w,t,e,,d,u
p,8.11,b,t,w,f,e,c,w,12.82,13.42,,y,w,u,w,t,e,,d,u
p,7.27,b,t,w,f,e,c,w,12.1,12.35,,y,w,u,w,t,l,,d,a
p,8.06,b,t,w,f,e,c,w,13.35,13.07,,y,w,u,w,t,l,,d,a
p,7.81,b,t,w,f,e,c,w,12.31,13.16,,y,w,u,w,t,e,,d,a
p,8.43,b,t,w,f,e,c,w,13.72,13.22,,y,w,u,w,t,e,,d,u
p,6.79,b,t,w,f,e,c,w,12.12,11.94,,y,w,u,w,t,l,,d,u
p,5.76,b,t,w,f,e,c,w,10.67,10.49,,y,w,u,w,t,e,,d,a
p,7.98,b,t,w,f,e,c,w,13.06,12.76,,y,w,u,w,t,l,,d,a
p,7.95,b,t,w,f,e,c,w,12.96,13.03,,y,w,u,w,t,l,,d,a
p,8.27,b,t,w,f,e,c,w,14.17,13.44,,y,w,u,w,t,e,,d,a
p,7.39,b,t,w,f,e,c,w,12.44,12.4,,y,w,u,w,t,e,,d,u
p,7.36,b,t,w,f,e,c,w,12.21,13.85,,y,w,u,w,t,l,,d,a
p,7.59,b,t,w,f,e,c,w,13.16,13.79,,y,w,u,w,t,l,,d,u
p,7.87,b,t,w,f,e,c,w,13.41,12.57,,y,w,u,w,t,e,,d,u
p,7.88,b,t,w,f,e,c,w,12.82,12.94,,y,w,u,w,t,l,,d,a
p,6.6,b,t,w,f,e,c,w,12.62,12.36,,y,w,u,w,t,l,,d,a
p,8.93,b,t,w,f,e,c,w,14.69,14.32,,y,w,u,w,t,e,,d,u
p,7.74,b,t,w,f,e,c,w,13.18,13.82,,y,w,u,w,t,l,,d,u
p,9.19,b,t,w,f,e,c,w,13.73,13.94,,y,w,u,w,t,l,,d,u
p,5.36,b,t,w,f,e,c,w,11.66,11.08,,y,w,u,w,t,e,,d,u
p,7.13,b,t,w,f,e,c,w,12.92,12.18,,y,w,u,w,t,e,,d,u
p,7.2,b,t,w,f,e,c,w,12.24,10.75,,y,w,u,w,t,e,,d,a
p,7.24,b,t,w,f,e,c,w,12.66,12.09,,y,w,u,w,t,e,,d,a
p,6.93,b,t,w,f,e,c,w,11.12,11.26,,y,w,u,w,t,l,,d,a
p,6.98,b,t,w,f,e,c,w,12.71,13.09,,y,w,u,w,t,l,,d,a
p,7.21,b,t,w,f,e,c,w,12.27,12.1,,y,w,u,w,t,l,,d,u
p,7.41,b,t,w,f,e,c,w,11.29,11.26,,y,w,u,w,t,l,,d,u
p,7.0,b,t,w,f,e,c,w,12.53,12.57,,y,w,u,w,t,l,,d,u
p,7.03,b,t,w,f,e,c,w,11.77,12.23,,y,w,u,w,t,e,,d,a
p,8.41,b,t,w,f,e,c,w,11.9,12.33,,y,w,u,w,t,e,,d,a
p,7.77,b,t,w,f,e,c,w,12.66,12.14,,y,w,u,w,t,e,,d,u
p,7.18,b,t,w,f,e,c,w,12.13,11.64,,y,w,u,w,t,l,,d,a
p,7.89,b,t,w,f,e,c,w,12.92,11.85,,y,w,u,w,t,e,,d,u
p,7.18,b,t,w,f,e,c,w,12.62,12.61,,y,w,u,w,t,l,,d,a
p,7.05,b,t,w,f,e,c,w,12.77,12.07,,y,w,u,w,t,l,,d,a
p,7.13,b,t,w,f,e,c,w,12.55,12.77,,y,w,u,w,t,l,,d,u
p,8.04,b,t,w,f,e,c,w,13.17,12.51,,y,w,u,w,t,e,,d,u
p,7.52,b,t,w,f,e,c,w,12.93,12.45,,y,w,u,w,t,e,,d,u
p,9.3,b,t,w,f,e,c,w,13.47,13.68,,y,w,u,w,t,e,,d,a
p,6.76,b,t,w,f,e,c,w,11.34,11.75,,y,w,u,w,t,e,,d,a
p,7.05,b,t,w,f,e,c,w,13.64,12.78,,y,w,u,w,t,l,,d,a
p,7.01,b,t,w,f,e,c,w,12.86,12.62,,y,w,u,w,t,e,,d,a
p,7.6,b,t,w,f,e,c,w,12.31,13.05,,y,w,u,w,t,e,,d,a
p,8.24,b,t,w,f,e,c,w,12.17,12.36,,y,w,u,w,t,e,,d,u
p,7.67,b,t,w,f,e,c,w,12.39,14.28,,y,w,u,w,t,l,,d,u
p,7.82,b,t,w,f,e,c,w,12.87,12.39,,y,w,u,w,t,e,,d,u
p,6.72,b,t,w,f,e,c,w,12.9,12.46,,y,w,u,w,t,e,,d,a
p,8.6,b,t,w,f,e,c,w,12.51,12.38,,y,w,u,w,t,l,,d,u
p,7.68,b,t,w,f,e,c,w,12.59,12.25,,y,w,u,w,t,l,,d,a
p,7.33,b,t,w,f,e,c,w,13.3,13.46,,y,w,u,w,t,l,,d,a
p,6.04,b,t,w,f,e,c,w,12.31,11.56,,y,w,u,w,t,l,,d,u
p,7.24,b,t,w,f,e,c,w,12.8,12.8,,y,w,u,w,t,e,,d,u
p,7.92,b,t,w,f,e,c,w,12.69,12.61,,y,w,u,w,t,e,,d,a
p,7.89,b,t,w,f,e,c,w,12.79,13.57,,y,w,u,w,t,l,,d,a
p,8.83,b,t,w,f,e,c,w,13.53,12.42,,y,w,u,w,t,l,,d,u
p,7.23,b,t,w,f,e,c,w,12.68,12.64,,y,w,u,w,t,e,,d,u
p,7.57,b,t,w,f,e,c,w,12.69,12.0,,y,w,u,w,t,e,,d,u
p,7.89,b,t,w,f,e,c,w,12.03,13.17,,y,w,u,w,t,e,,d,u
p,6.41,b,t,w,f,e,c,w,11.83,12.36,,y,w,u,w,t,l,,d,u
p,5.92,b,t,w,f,e,c,w,11.33,11.14,,y,w,u,w,t,l,,d,a
p,9.85,b,t,w,f,e,c,w,14.67,14.92,,y,w,u,w,t,e,,d,u
p,6.93,b,t,w,f,e,c,w,11.12,11.34,,y,w,u,w,t,l,,d,u
p,7.41,b,t,w,f,e,c,w,11.75,12.59,,y,w,u,w,t,l,,d,a
p,5.84,b,t,w,f,e,c,w,12.34,12.27,,y,w,u,w,t,e,,d,u
p,5.61,b,t,w,f,e,c,w,11.11,11.5,,y,w,u,w,t,e,,d,a
p,8.56,b,t,w,f,e,c,w,12.56,12.77,,y,w,u,w,t,e,,d,u
p,6.73,b,t,w,f,e,c,w,12.71,12.22,,y,w,u,w,t,l,,d,a
p,8.7,b,t,w,f,e,c,w,13.16,13.88,,y,w,u,w,t,e,,d,u
p,6.65,b,t,w,f,e,c,w,12.04,12.09,,y,w,u,w,t,e,,d,a
p,7.68,b,t,w,f,e,c,w,13.43,12.14,,y,w,u,w,t,l,,d,u
p,6.89,b,t,w,f,e,c,w,13.4,12.92,,y,w,u,w,t,e,,d,u
p,7.96,b,t,w,f,e,c,w,12.63,12.79,,y,w,u,w,t,l,,d,u
p,8.46,b,t,w,f,e,c,w,12.83,13.3,,y,w,u,w,t,l,,d,u
p,6.19,b,t,w,f,e,c,w,11.11,12.1,,y,w,u,w,t,l,,d,a
p,6.11,b,t,w,f,e,c,w,12.12,12.01,,y,w,u,w,t,e,,d,u
p,7.78,b,t,w,f,e,c,w,12.42,12.41,,y,w,u,w,t,l,,d,a
p,8.61,b,t,w,f,e,c,w,13.84,12.81,,y,w,u,w,t,l,,d,a
p,7.71,b,t,w,f,e,c,w,11.74,13.16,,y,w,u,w,t,l,,d,a
p,7.0,b,t,w,f,e,c,w,12.66,11.84,,y,w,u,w,t,l,,d,a
p,7.93,b,t,w,f,e,c,w,13.89,13.99,,y,w,u,w,t,e,,d,u
p,7.02,b,t,w,f,e,c,w,11.91,11.98,,y,w,u,w,t,e,,d,a
p,5.93,b,t,w,f,e,c,w,10.57,11.84,,y,w,u,w,t,l,,d,a
p,7.55,b,t,w,f,e,c,w,11.66,12.69,,y,w,u,w,t,e,,d,a
p,9.13,b,t,w,f,e,c,w,14.4,14.0,,y,w,u,w,t,e,,d,u
p,6.84,b,t,w,f,e,c,w,12.43,12.16,,y,w,u,w,t,l,,d,a
p,8.8,b,t,w,f,e,c,w,13.74,13.47,,y,w,u,w,t,e,,d,a
p,6.82,b,t,w,f,e,c,w,11.52,11.25,,y,w,u,w,t,e,,d,u
p,7.81,b,t,w,f,e,c,w,13.01,12.86,,y,w,u,w,t,e,,d,u
p,8.0,b,t,w,f,e,c,w,12.29,12.08,,y,w,u,w,t,e,,d,u
p,7.7,b,t,w,f,e,c,w,12.42,12.33,,y,w,u,w,t,e,,d,u
p,8.51,b,t,w,f,e,c,w,13.86,13.82,,y,w,u,w,t,l,,d,u
p,8.07,b,t,w,f,e,c,w,12.75,13.1,,y,w,u,w,t,e,,d,a
p,6.83,b,t,w,f,e,c,w,11.87,11.97,,y,w,u,w,t,e,,d,a
p,8.14,b,t,w,f,e,c,w,12.85,12.95,,y,w,u,w,t,l,,d,u
p,7.2,b,t,w,f,e,c,w,13.95,13.4,,y,w,u,w,t,e,,d,a
